Time,V_mps,alt_m,pitch_deg,q_degps,alpha_deg,vpath_deg,beta_deg,p_degps,r_degps,roll_deg
1031.9696,44.24149464504,3323.923177896,-7.04284,-1.06666,4.07243,-11.1148,-0.06472,0.15788,-0.03515,-0.34749
1031.98438,44.26035416208,3323.79696936,-7.05853,-1.05828,4.07049,-11.12854,-0.0642,0.15835,-0.03444,-0.3451
1031.99866,44.27853461304,3323.675229192,-7.0735,-1.05021,4.06861,-11.14164,-0.06369,0.15882,-0.03377,-0.34279
1032.01245,44.29620576444,3323.556762576,-7.08793,-1.04236,4.06678,-11.15426,-0.06318,0.15929,-0.03312,-0.34055
1032.0271,44.31499325932,3323.430852744,-7.10313,-1.03401,4.06485,-11.16753,-0.06266,0.15978,-0.03242,-0.33815
1032.0415,44.33346179892,3323.307027744,-7.11794,-1.02573,4.06295,-11.18045,-0.06214,0.16025,-0.03172,-0.3358
1032.05518,44.3509374616,3323.189752896,-7.13184,-1.01789,4.06116,-11.19256,-0.06165,0.16068,-0.03105,-0.33357
1032.07007,44.37009535616,3323.060865168,-7.14691,-1.00931,4.05921,-11.20569,-0.06111,0.16114,-0.0303,-0.33112
1032.0968,44.4044139154,3322.830777744,-7.17357,-0.99394,4.05571,-11.22886,-0.06013,0.16199,-0.02901,-0.32673
1032.12341,44.4387787746,3322.60009596,-7.1998,-0.97856,4.05222,-11.25161,-0.05917,0.16283,-0.02771,-0.32232
1032.1377,44.45730390304,3322.475377896,-7.21375,-0.97028,4.05034,-11.26369,-0.05865,0.16328,-0.02697,-0.31994
1032.15247,44.47640520876,3322.347087576,-7.22798,-0.96176,4.04841,-11.27601,-0.05809,0.16375,-0.0262,-0.31749
1032.16699,44.49510010372,3322.220583384,-7.24179,-0.95341,4.04654,-11.28793,-0.05758,0.16419,-0.02544,-0.31508
1032.18103,44.51325483248,3322.099138872,-7.25506,-0.94524,4.04471,-11.29939,-0.05706,0.16463,-0.0247,-0.31274
1032.1947,44.5309928616,3321.979779192,-7.2679,-0.93725,4.04294,-11.31046,-0.05654,0.16504,-0.02396,-0.31045
1032.20801,44.5483553466,3321.8628,-7.28036,-0.92944,4.0412,-11.32119,-0.05604,0.16545,-0.02323,-0.3082
1032.22302,44.56778589648,3321.731236128,-7.29416,-0.92071,4.03927,-11.33307,-0.05548,0.16591,-0.02241,-0.30569
1032.2373,44.58633674712,3321.606816768,-7.3072,-0.91239,4.03743,-11.34428,-0.05495,0.16634,-0.02162,-0.30329
1032.25134,44.6046355202,3321.483287424,-7.31994,-0.90419,4.03562,-11.35521,-0.05442,0.16678,-0.02084,-0.30092
1032.26501,44.6225381714,3321.36244032,-7.33227,-0.89617,4.03385,-11.36578,-0.0539,0.16721,-0.02008,-0.29859
1032.27881,44.64045625592,3321.241590168,-7.3445,-0.88815,4.03208,-11.37625,-0.05338,0.16765,-0.0193,-0.29626
1032.29272,44.65863156244,3321.118956936,-7.35678,-0.88002,4.0303,-11.38675,-0.05286,0.16813,-0.01858,-0.2939
1032.30798,44.67855597856,3320.984713872,-7.3701,-0.87113,4.02834,-11.39812,-0.05227,0.16866,-0.01779,-0.2913
1032.32153,44.69622198552,3320.864759832,-7.38178,-0.86309,4.02662,-11.40808,-0.05175,0.16923,-0.01702,-0.28899
1032.33545,44.71448474752,3320.741230488,-7.39373,-0.85479,4.02484,-11.41826,-0.0512,0.16981,-0.01623,-0.2866
1032.34875,44.7319089658,3320.623358232,-7.40503,-0.84681,4.02315,-11.42787,-0.0507,0.17024,-0.01553,-0.28432
1032.36304,44.75063987184,3320.496558384,-7.41703,-0.83825,4.02134,-11.43807,-0.05015,0.17071,-0.01478,-0.28186
1032.37695,44.76885118944,3320.373327744,-7.42858,-0.82937,4.0196,-11.44788,-0.04962,0.17132,-0.01405,-0.27947
1032.39001,44.78607477456,3320.256647256,-7.43937,-0.82102,4.01797,-11.45704,-0.0491,0.17186,-0.01335,-0.2772
1032.40369,44.80395170356,3320.135202744,-7.45045,-0.81197,4.0163,-11.46646,-0.04857,0.1724,-0.01262,-0.27484
1032.41772,44.82236365432,3320.01048468,-7.46172,-0.80272,4.01459,-11.47603,-0.04803,0.17297,-0.01187,-0.2724
1032.4314,44.84044121648,3319.887851448,-7.47265,-0.79312,4.01294,-11.48532,-0.04751,0.17352,-0.01114,-0.27
1032.44678,44.86061256572,3319.750929192,-7.48468,-0.7825,4.01114,-11.49555,-0.04691,0.17412,-0.01033,-0.26732
1032.46045,44.87866955012,3319.627997256,-7.4953,-0.77266,4.00955,-11.50458,-0.04637,0.17465,-0.00959,-0.26492
1032.47473,44.8975084894,3319.50000564,-7.50623,-0.76248,4.00791,-11.51389,-0.0458,0.1752,-0.00883,-0.26241
1032.48828,44.9153854184,3319.378561128,-7.51646,-0.75265,4.00639,-11.5226,-0.04526,0.17572,-0.0081,-0.26002
1032.50183,44.93329321404,3319.256522256,-7.52657,-0.74289,4.00489,-11.53121,-0.04472,0.17624,-0.00738,-0.25762
1032.52832,44.96818795056,3319.018991616,-7.54587,-0.72379,4.00202,-11.54766,-0.04368,0.17723,-0.00584,-0.25294
1032.54297,44.98753104496,3318.88712904,-7.55635,-0.71317,4.00049,-11.5566,-0.0431,0.17776,-0.00499,-0.25033
1032.5564,45.00540282952,3318.765388872,-7.56588,-0.70346,3.99908,-11.56473,-0.04256,0.17824,-0.00419,-0.24792
1032.57056,45.02413888,3318.637397256,-7.57572,-0.69329,3.99764,-11.57314,-0.04199,0.17874,-0.00335,-0.24539
1032.58643,45.04508703968,3318.494223552,-7.58656,-0.68206,3.99606,-11.5824,-0.04135,0.17931,-0.00241,-0.24256
1032.60071,45.06394141228,3318.365637576,-7.59615,-0.67197,3.99465,-11.59058,-0.04078,0.17983,-0.00156,-0.24
1032.61462,45.08249226292,3318.23883468,-7.60544,-0.66215,3.99328,-11.59852,-0.04021,0.18034,-0.00072,-0.23749
1032.62903,45.10146495764,3318.109056936,-7.6148,-0.6522,3.9919,-11.60651,-0.03961,0.18071,0.00014,-0.23491
1032.64209,45.11892004256,3317.989398552,-7.62329,-0.64314,3.99064,-11.61374,-0.03908,0.18108,0.00093,-0.23253
1032.65649,45.13800077052,3317.858727744,-7.63242,-0.63316,3.98929,-11.62152,-0.03848,0.1815,0.00179,-0.22993
1032.67017,45.15615035484,3317.734308384,-7.64098,-0.62378,3.98801,-11.62881,-0.03792,0.18191,0.00262,-0.22745
1032.68555,45.17661493716,3317.594112576,-7.65046,-0.61332,3.9866,-11.63688,-0.03725,0.18238,0.00355,-0.22466
1032.70801,45.20634465592,3317.38992096,-7.66392,-0.59838,3.98462,-11.64836,-0.03632,0.18308,0.00492,-0.22059
1032.72168,45.22463828456,3317.264309832,-7.67206,-0.58932,3.98337,-11.65526,-0.03574,0.18356,0.0057,-0.21808
1032.73718,45.24523662232,3317.122623552,-7.68105,-0.5792,3.98198,-11.66288,-0.03508,0.1841,0.00658,-0.21525
1032.75122,45.2639726728,3316.993738872,-7.68911,-0.57001,3.98072,-11.66967,-0.03449,0.18456,0.00744,-0.21267
1032.76599,45.28348038928,3316.859495808,-7.69735,-0.56054,3.97943,-11.67662,-0.03386,0.18505,0.00835,-0.20998
1032.79248,45.31887413648,3316.615716768,-7.71195,-0.54359,3.97707,-11.68887,-0.03271,0.18597,0.00998,-0.20508
1032.80664,45.3377439424,3316.485341616,-7.71956,-0.53468,3.97582,-11.69523,-0.03211,0.18647,0.01085,-0.20247
1032.82117,45.35701501464,3316.35288468,-7.72718,-0.52569,3.97454,-11.70159,-0.03149,0.18699,0.01174,-0.19979
1032.83582,45.3765844644,3316.217452896,-7.73479,-0.51673,3.97325,-11.70791,-0.03085,0.18753,0.01264,-0.19707
1032.84912,45.39434307128,3316.09452096,-7.74159,-0.50867,3.97206,-11.71353,-0.03027,0.18803,0.01345,-0.19459
1032.86328,45.4131357106,3315.964740168,-7.74866,-0.50021,3.97081,-11.71935,-0.02966,0.18855,0.01431,-0.19197
1032.8772,45.43172257232,3315.836154192,-7.75554,-0.49191,3.96958,-11.72499,-0.02905,0.18907,0.01516,-0.18937
1032.89062,45.44964065684,3315.712030488,-7.76206,-0.48398,3.96837,-11.73032,-0.02843,0.1896,0.01592,-0.18685
1032.90466,45.46835098512,3315.582252744,-7.76876,-0.47577,3.96712,-11.73576,-0.02783,0.19015,0.01672,-0.18422
1032.91809,45.48631022516,3315.457833384,-7.77508,-0.46794,3.9659,-11.74087,-0.02724,0.19065,0.01754,-0.18169
1032.93176,45.50448553168,3315.331030488,-7.78137,-0.46008,3.96467,-11.74593,-0.02661,0.19118,0.01836,-0.17913
1032.94519,45.52249107168,3315.206016768,-7.78749,-0.4525,3.96344,-11.75082,-0.02603,0.19173,0.01911,-0.17658
1032.95874,45.54050690056,3315.081,-7.79352,-0.44497,3.96219,-11.75561,-0.02542,0.19227,0.01986,-0.17403
1032.97314,45.5597779728,3314.946756936,-7.79985,-0.43705,3.96086,-11.76061,-0.02478,0.19283,0.02072,-0.17129
1032.98694,45.57815391248,3314.81935968,-7.80578,-0.42955,3.95957,-11.76526,-0.02415,0.19337,0.02155,-0.16867
1033.00085,45.596715052,3314.690176296,-7.81167,-0.422,3.95826,-11.76984,-0.02354,0.19393,0.02231,-0.16602
1033.01648,45.6176272006,3314.544326448,-7.81817,-0.41356,3.95678,-11.77486,-0.02282,0.19456,0.02317,-0.16303
1033.0304,45.63615232904,3314.414548704,-7.82382,-0.40619,3.95545,-11.77919,-0.0222,0.1951,0.02394,-0.16037
1033.0448,45.65548513456,3314.279708232,-7.82961,-0.39854,3.95405,-11.78358,-0.02155,0.19566,0.02474,-0.15759
1033.05835,45.67352668564,3314.154097104,-7.83492,-0.39158,3.95272,-11.78757,-0.02095,0.19615,0.02555,-0.15499
1033.0719,45.69158881448,3314.027891616,-7.84014,-0.38462,3.95138,-11.79145,-0.02033,0.19664,0.02636,-0.15238
1033.08594,45.71037630936,3313.896626448,-7.84546,-0.37758,3.94997,-11.79537,-0.01968,0.19718,0.02714,-0.14967
1033.09924,45.72811433848,3313.77220404,-7.85041,-0.37093,3.94863,-11.79897,-0.01908,0.19768,0.02787,-0.14709
1033.11377,45.74750887728,3313.636473552,-7.85572,-0.36403,3.94713,-11.80279,-0.01841,0.19822,0.02868,-0.14427
1033.1272,45.76547326176,3313.510566768,-7.86054,-0.35762,3.94573,-11.80621,-0.01781,0.19871,0.02943,-0.14166
1033.14099,45.7838697792,3313.380789024,-7.8654,-0.35154,3.94426,-11.80961,-0.01717,0.1992,0.03025,-0.13897
1033.15662,45.80482822776,3313.23374436,-7.87083,-0.3446,3.94257,-11.81334,-0.01645,0.19976,0.03119,-0.13591
1033.17102,45.82403242228,3313.09920564,-7.87572,-0.33855,3.94097,-11.81664,-0.01578,0.20031,0.03199,-0.13309
1033.18591,45.84381279408,3312.959902896,-7.88066,-0.33227,3.93931,-11.81992,-0.01509,0.20086,0.03281,-0.13019
1033.20007,45.86278034436,3312.826552896,-7.88531,-0.32629,3.93768,-11.82295,-0.01444,0.20136,0.03366,-0.12739
1033.2135,45.88068814,3312.69975,-7.88963,-0.32058,3.93611,-11.8257,-0.01381,0.20184,0.03446,-0.12475
1033.22705,45.8987194022,3312.572651448,-7.8939,-0.31487,3.93451,-11.82837,-0.01319,0.20235,0.0352,-0.12209
1033.24072,45.91697701976,3312.443766768,-7.89814,-0.30904,3.93287,-11.83098,-0.01256,0.20286,0.03594,-0.11938
1033.25427,45.93508030412,3312.316070808,-7.90227,-0.30336,3.93122,-11.83346,-0.01194,0.20335,0.03674,-0.11669
1033.26917,45.95497899804,3312.17528064,-7.90672,-0.29706,3.92939,-11.83607,-0.01122,0.2039,0.03762,-0.11373
1033.28271,45.97304112688,3312.04758468,-7.91068,-0.29136,3.92769,-11.83834,-0.0106,0.20441,0.0384,-0.11104
1033.29663,45.99155596644,3311.916615168,-7.91466,-0.28544,3.92594,-11.84057,-0.00994,0.20492,0.03921,-0.10827
1033.32324,46.02699086916,3311.66539596,-7.92205,-0.27407,3.92252,-11.84454,-0.0087,0.20591,0.04075,-0.10295
1033.3374,46.04593269724,3311.531152896,-7.92587,-0.26789,3.92066,-11.84651,-0.00803,0.20648,0.04149,-0.1001
1033.35132,46.06438580352,3311.400183384,-7.92951,-0.26179,3.91884,-11.84833,-0.00739,0.20702,0.04222,-0.09732
1033.36694,46.0851539078,3311.25254436,-7.93351,-0.25504,3.91677,-11.85027,-0.00663,0.20759,0.04311,-0.09417
1033.38074,46.10358643632,3311.121577896,-7.93697,-0.24896,3.91492,-11.85187,-0.00598,0.2081,0.04389,-0.09138
1033.39404,46.121319321,3310.995073704,-7.94022,-0.2431,3.91311,-11.85332,-0.00536,0.2086,0.04464,-0.08869
1033.40808,46.13990103828,3310.862912424,-7.94355,-0.23689,3.91122,-11.85475,-0.00469,0.20912,0.04543,-0.08585
1033.42188,46.15832842236,3310.731348552,-7.94676,-0.23065,3.90932,-11.85607,-0.00403,0.20966,0.04614,-0.08304
1033.43677,46.1780882164,3310.590558384,-7.95011,-0.22387,3.90728,-11.85738,-0.00335,0.21023,0.0469,-0.08002
1033.4502,46.19588283436,3310.463459832,-7.95304,-0.21776,3.90543,-11.85846,-0.0027,0.21072,0.04765,-0.07729
1033.4646,46.21504072892,3310.326537576,-7.9561,-0.2111,3.90343,-11.85952,-0.00202,0.21124,0.04845,-0.07434
1033.47864,46.23375620164,3310.192590168,-7.95899,-0.20452,3.90147,-11.86046,-0.00134,0.21179,0.04916,-0.07146
1033.49329,46.25316102932,3310.053586128,-7.9619,-0.1976,3.89943,-11.86133,-0.00065,0.21235,0.04989,-0.06845
1033.50671,46.27104310276,3309.925594512,-7.96449,-0.1913,3.89754,-11.86203,-2e-05,0.21284,0.05063,-0.06568
1033.52002,46.28854448764,3309.799983384,-7.96695,-0.18506,3.89568,-11.86263,0.00059,0.21333,0.05134,-0.06297
1033.53381,46.30691528288,3309.668120808,-7.96944,-0.17843,3.89374,-11.86317,0.00125,0.21384,0.05209,-0.06011
1033.54724,46.32466874532,3309.540723552,-7.97176,-0.17195,3.89185,-11.86361,0.00191,0.21432,0.05281,-0.05734
1033.56152,46.34359514008,3309.404398704,-7.97413,-0.16505,3.88983,-11.86397,0.00259,0.21485,0.05358,-0.05438
1033.57605,46.36284049012,3309.265989024,-7.97645,-0.15795,3.88779,-11.86424,0.00327,0.21538,0.05435,-0.05136
1033.58923,46.38041389716,3309.139484832,-7.97847,-0.15147,3.88592,-11.86439,0.00391,0.21587,0.05506,-0.0486
1033.60352,46.39915509208,3309.004348704,-7.98054,-0.14447,3.88392,-11.86446,0.00456,0.2164,0.05581,-0.04565
1033.61694,46.41692398784,3308.87635404,-7.9824,-0.13777,3.88202,-11.86443,0.00521,0.21694,0.05645,-0.04284
1033.63074,46.43522790536,3308.744195808,-7.98423,-0.13079,3.88008,-11.86431,0.00586,0.21748,0.0571,-0.03994
1033.64514,46.45425718892,3308.606679192,-7.98603,-0.12364,3.87805,-11.86408,0.00656,0.21804,0.05778,-0.03692
1033.65881,46.47228330668,3308.47630404,-7.98764,-0.11679,3.87613,-11.86378,0.00718,0.21857,0.05842,-0.03405
1033.67212,46.48985156928,3308.348909832,-7.98912,-0.11003,3.87426,-11.86339,0.0078,0.21904,0.05911,-0.03125
1033.68579,46.50785710928,3308.21853468,-7.99055,-0.10304,3.87236,-11.86291,0.00846,0.21952,0.05982,-0.02837
1033.69958,46.52606842688,3308.086376448,-7.99189,-0.0959,3.87043,-11.86232,0.0091,0.22004,0.06046,-0.02545
1033.71423,46.54540637684,3307.94618064,-7.99321,-0.08826,3.86839,-11.86161,0.0098,0.22058,0.06115,-0.02234
1033.72778,46.5632524392,3307.816402896,-7.99433,-0.08122,3.86652,-11.86085,0.01044,0.22106,0.06184,-0.01946
1033.74097,46.58065093528,3307.689898704,-7.99533,-0.07429,3.8647,-11.86003,0.01105,0.22152,0.06252,-0.01665
1033.755,46.599109186,3307.55565564,-7.99628,-0.06697,3.86277,-11.85906,0.01171,0.22201,0.06323,-0.01366
1033.76929,46.61791725864,3307.418733384,-7.99716,-0.05945,3.86081,-11.85797,0.01238,0.22253,0.06395,-0.01061
1033.7832,46.63614400956,3307.28567904,-7.9979,-0.05209,3.85893,-11.85682,0.01303,0.22303,0.06464,-0.00764
1033.79639,46.65352707232,3307.158879192,-7.99851,-0.04502,3.85713,-11.85564,0.01366,0.2235,0.0653,-0.00481
1033.81042,46.67183613428,3307.025230488,-7.99906,-0.03769,3.85525,-11.85431,0.01431,0.224,0.06599,-0.00181
1033.8252,46.69132841744,3306.882654192,-7.99953,-0.02983,3.85325,-11.85278,0.01501,0.22452,0.06673,0.00138
1033.83875,46.70897899108,3306.753470808,-7.99985,-0.02265,3.85145,-11.8513,0.01564,0.22499,0.0674,0.00428
1033.8656,46.744182394,3306.495402744,-8.00021,-0.00827,3.84789,-11.84809,0.01688,0.22595,0.06872,0.01009
1033.89233,46.77921088596,3306.238227744,-8.00018,0.00616,3.84437,-11.84454,0.01811,0.22693,0.07001,0.0159
1033.90527,46.79612580468,3306.11410404,-8.00002,0.01318,3.84268,-11.8427,0.01874,0.22741,0.07062,0.01871
1033.91943,46.8145068888,3305.978672256,-7.99975,0.02078,3.84086,-11.8406,0.01938,0.22793,0.07128,0.02178
1033.93323,46.83257930652,3305.84562096,-7.99938,0.02828,3.83908,-11.83845,0.02003,0.22845,0.07193,0.0248
1033.94666,46.84998294704,3305.71733064,-7.99893,0.03539,3.83737,-11.83628,0.02062,0.22895,0.07255,0.02772
1033.96094,46.86868298644,3305.57951532,-7.99833,0.04307,3.83554,-11.83386,0.02129,0.22948,0.07321,0.03087
1033.9762,46.88843763604,3305.433961128,-7.99758,0.05112,3.83362,-11.83119,0.02197,0.23008,0.07382,0.0342
1033.98975,46.906103643,3305.302991616,-7.99681,0.05837,3.83191,-11.8287,0.0226,0.23061,0.07437,0.03719
1034.00403,46.92463391588,3305.165773704,-7.99589,0.06594,3.83012,-11.82599,0.02324,0.23116,0.07494,0.04033
1034.0177,46.942500556,3305.033316768,-7.9949,0.07328,3.8284,-11.82328,0.02386,0.23169,0.07548,0.04337
1034.03186,46.96072216248,3304.89818064,-7.99379,0.08063,3.82666,-11.82042,0.02449,0.23219,0.0761,0.04649
1034.04565,46.9786916914,3304.76483064,-7.99259,0.08792,3.82494,-11.81751,0.02511,0.23269,0.07671,0.04956
1034.05981,46.99704705332,3304.628502744,-7.99126,0.09532,3.8232,-11.81443,0.02576,0.23319,0.07733,0.05271
1034.07397,47.01534068196,3304.492473552,-7.98983,0.10274,3.82147,-11.81127,0.02637,0.23369,0.07795,0.05586
1034.08862,47.03421563232,3304.35197904,-7.98824,0.11034,3.81969,-11.8079,0.02703,0.23421,0.07858,0.05912
1034.10315,47.05304942716,3304.211487576,-7.98654,0.11797,3.81792,-11.80443,0.02767,0.23472,0.0792,0.06237
1034.11682,47.07063312308,3304.08021936,-7.98485,0.12496,3.81627,-11.80109,0.02827,0.23523,0.07971,0.06543
1034.13123,47.08923027368,3303.941510976,-7.98297,0.13241,3.81454,-11.79747,0.02891,0.23576,0.08025,0.06866
1034.14563,47.1077914132,3303.802506936,-7.98097,0.13979,3.81281,-11.79374,0.02954,0.23626,0.08085,0.0719
1034.16077,47.1271602298,3303.657547104,-7.97878,0.14753,3.81102,-11.78975,0.03017,0.23677,0.08149,0.0753
1034.17529,47.14589113584,3303.517351296,-7.97654,0.15497,3.80929,-11.78578,0.0308,0.23726,0.08209,0.07858
1034.18896,47.16341824292,3303.385787424,-7.97435,0.16198,3.80767,-11.78197,0.03141,0.23771,0.08267,0.08167
1034.20325,47.18172730488,3303.248270808,-7.97196,0.16916,3.80598,-11.77789,0.03202,0.23818,0.08326,0.0849
1034.21667,47.1990537788,3303.11819436,-7.96959,0.176,3.80439,-11.77393,0.03261,0.23861,0.08383,0.08797
1034.23169,47.21824254,3302.973533232,-7.96687,0.18352,3.80264,-11.76945,0.03323,0.23908,0.08446,0.09137
1034.24573,47.23614004676,3302.838994512,-7.96422,0.19057,3.80101,-11.76517,0.03382,0.23952,0.08505,0.09456
1034.25989,47.25416616452,3302.70296532,-7.96145,0.19763,3.79937,-11.76075,0.03443,0.23995,0.08565,0.09777
1034.2738,47.27191448252,3302.56902096,-7.95863,0.20462,3.79776,-11.75631,0.03501,0.24038,0.08624,0.10095
1034.28894,47.29128329912,3302.422573704,-7.95543,0.2121,3.79601,-11.75136,0.03565,0.24086,0.08687,0.10442
1034.30298,47.3091190726,3302.287733232,-7.95238,0.21903,3.79439,-11.74669,0.03623,0.24133,0.08744,0.10763
1034.31738,47.3273818346,3302.149323552,-7.94915,0.22617,3.79274,-11.74181,0.03684,0.24181,0.08802,0.11092
1034.33105,47.34487807504,3302.01657096,-7.94596,0.23306,3.79116,-11.73703,0.0374,0.24227,0.08858,0.11409
1034.34521,47.3628527484,3301.880243064,-7.94258,0.24008,3.78954,-11.73203,0.03799,0.24279,0.08906,0.11735
1034.35901,47.38023581116,3301.748084832,-7.93921,0.24692,3.78797,-11.72709,0.03854,0.2433,0.08952,0.12051
1034.37329,47.39831337332,3301.610565168,-7.93561,0.25397,3.78635,-11.72186,0.03912,0.24385,0.08999,0.12382
1034.38879,47.41792912304,3301.461143064,-7.93157,0.26167,3.78459,-11.71606,0.03973,0.24444,0.09049,0.12741
1034.40271,47.43547680788,3301.32749436,-7.92786,0.26841,3.78301,-11.71077,0.04029,0.24494,0.091,0.13063
1034.41675,47.45314281484,3301.192358232,-7.92403,0.27526,3.78143,-11.70535,0.04084,0.24544,0.09151,0.13389
1034.43127,47.47148274344,3301.052461128,-7.91994,0.28232,3.77978,-11.69962,0.04141,0.24595,0.09203,0.13728
1034.4458,47.4898175276,3300.911966616,-7.91575,0.28942,3.77815,-11.69378,0.04198,0.24644,0.09257,0.14069
1034.45984,47.50747324568,3300.776830488,-7.91161,0.2963,3.77658,-11.68806,0.04253,0.2469,0.09308,0.14397
1034.47363,47.52465567528,3300.64497096,-7.90748,0.30304,3.77505,-11.6824,0.04305,0.24735,0.09358,0.14718
1034.48779,47.54242971548,3300.508643064,-7.9031,0.30996,3.77348,-11.67645,0.0436,0.24784,0.09402,0.1505
1034.50208,47.56030664448,3300.371126448,-7.8986,0.31696,3.7719,-11.67035,0.04414,0.24833,0.09446,0.15386
1034.51709,47.579125006,3300.226166616,-7.89374,0.32417,3.77023,-11.66383,0.0447,0.24882,0.09499,0.15741
1034.53137,47.59696077948,3300.088948704,-7.88903,0.33105,3.76866,-11.65754,0.04522,0.24928,0.09549,0.16078
1034.54504,47.61390656484,3299.957979192,-7.88446,0.33764,3.76717,-11.65148,0.04573,0.2497,0.09597,0.16399
1034.55847,47.63067743924,3299.828497104,-7.87985,0.34419,3.76569,-11.64538,0.04623,0.25012,0.09645,0.16717
1034.57227,47.64778270224,3299.696338872,-7.87504,0.35083,3.76419,-11.63907,0.04674,0.25057,0.09687,0.17043
1034.58679,47.66584997552,3299.556441768,-7.86986,0.35787,3.76261,-11.63231,0.04725,0.25104,0.09731,0.17389
1034.6001,47.6823224724,3299.428745808,-7.86504,0.36424,3.76118,-11.62604,0.04773,0.25143,0.09778,0.17704
1034.61401,47.69965409076,3299.29420404,-7.85986,0.37099,3.75967,-11.61936,0.04824,0.25185,0.09828,0.18038
1034.62878,47.71791685276,3299.153115168,-7.85431,0.37813,3.75809,-11.61221,0.04875,0.25228,0.0988,0.1839
1034.64282,47.73526904888,3299.01738468,-7.84892,0.38496,3.75659,-11.60532,0.04925,0.2527,0.0993,0.18725
1034.65698,47.75258523392,3298.882547256,-7.84344,0.39162,3.75509,-11.59833,0.04973,0.25311,0.0998,0.19061
1034.67175,47.77077597376,3298.740860976,-7.83757,0.39866,3.75353,-11.5909,0.05025,0.25353,0.10033,0.19415
1034.68579,47.78807672548,3298.605727896,-7.83189,0.4054,3.75205,-11.58373,0.05073,0.2539,0.10084,0.19752
1034.69971,47.80510482188,3298.472673552,-7.82619,0.41207,3.75059,-11.57657,0.0512,0.25427,0.10136,0.20085
1034.71313,47.82160304096,3298.343490168,-7.82058,0.41847,3.74919,-11.56955,0.05165,0.2546,0.10187,0.20409
1034.72791,47.83967545868,3298.201806936,-7.81432,0.42553,3.74765,-11.56175,0.05217,0.25496,0.10243,0.20764
1034.74158,47.85640517756,3298.070837424,-7.80843,0.432,3.74624,-11.55444,0.05261,0.2553,0.10295,0.21094
1034.75513,47.87287253,3297.941358384,-7.80253,0.4384,3.74485,-11.54715,0.05308,0.25562,0.10348,0.21419
1034.7688,47.8896176822,3297.809794512,-7.79644,0.44495,3.74344,-11.53964,0.05353,0.25595,0.10402,0.21751
1034.78223,47.90586896816,3297.681802896,-7.79043,0.45133,3.74207,-11.53226,0.05395,0.25627,0.10455,0.22074
1034.79614,47.92278903132,3297.548452896,-7.78407,0.45782,3.74066,-11.52448,0.05442,0.25661,0.1051,0.22411
1034.82227,47.95447878172,3297.298123704,-7.7719,0.47008,3.73801,-11.50965,0.05528,0.25727,0.10614,0.23045
1034.83643,47.971645778,3297.162390168,-7.76515,0.47676,3.73658,-11.50147,0.05573,0.25764,0.10671,0.2339
1034.86267,48.00330466176,3296.911466616,-7.75244,0.48901,3.73396,-11.48612,0.05656,0.25834,0.10775,0.24028
1034.87585,48.01909809256,3296.785855488,-7.74596,0.49508,3.73265,-11.47832,0.05697,0.2587,0.10827,0.24348
1034.88916,48.03518990088,3296.657863872,-7.73927,0.50129,3.73132,-11.47029,0.0574,0.25905,0.10881,0.24674
1034.90308,48.05181158652,3296.52570564,-7.73226,0.50773,3.72995,-11.46191,0.05785,0.25943,0.10936,0.25012
1034.91675,48.06817090572,3296.395330488,-7.72525,0.5141,3.72861,-11.45356,0.05825,0.25981,0.1099,0.25347
1034.9314,48.0856465684,3296.25572904,-7.71767,0.52073,3.72717,-11.44453,0.05871,0.26024,0.11047,0.25704
1034.94556,48.10264379816,3296.119998552,-7.71019,0.52723,3.72578,-11.43565,0.05915,0.26065,0.11102,0.26054
1034.95911,48.11881277308,3295.990519512,-7.70297,0.53344,3.72445,-11.4271,0.05957,0.26106,0.11154,0.26387
1034.98572,48.15037391248,3295.737511128,-7.68861,0.54557,3.72187,-11.41014,0.06035,0.26186,0.11255,0.2704
1034.99951,48.16679496496,3295.605648552,-7.68098,0.55188,3.72053,-11.40117,0.06077,0.26229,0.11307,0.27382
1035.01282,48.18243406256,3295.479741768,-7.67363,0.55783,3.71925,-11.39253,0.06118,0.26269,0.11357,0.27708
1035.02661,48.19870078184,3295.348772256,-7.66589,0.56406,3.71793,-11.38346,0.06158,0.26311,0.11409,0.28049
1035.04114,48.2159295114,3295.210063872,-7.65758,0.57067,3.71653,-11.37375,0.06199,0.26356,0.11457,0.2841
1035.05542,48.23276211908,3295.07403468,-7.64935,0.57717,3.71517,-11.36415,0.06241,0.26399,0.11505,0.28765
1035.07031,48.25022234844,3294.932945808,-7.6407,0.58374,3.71376,-11.35409,0.06284,0.26441,0.11555,0.29134
1035.08545,48.26789349984,3294.789772104,-7.63183,0.59043,3.71234,-11.34378,0.06325,0.26482,0.11607,0.29509
1035.09961,48.284556341,3294.654639024,-7.62336,0.59678,3.711,-11.33396,0.06365,0.26516,0.11664,0.29864
1035.11316,48.30039092732,3294.52605,-7.6152,0.60285,3.70973,-11.32453,0.06404,0.26549,0.11718,0.30202
1035.12842,48.3181752564,3294.381388872,-7.60593,0.60959,3.70831,-11.31384,0.06446,0.26589,0.11772,0.30583
1035.14221,48.334200187,3294.251016768,-7.59748,0.61569,3.70703,-11.30409,0.06483,0.26625,0.11821,0.30927
1035.15674,48.35112025016,3294.112902744,-7.58844,0.62198,3.70567,-11.29369,0.06521,0.26664,0.11872,0.31292
