Time,V_mps,alt_m,pitch_deg,q_degps,alpha_deg,vpath_deg,beta_deg,p_degps,r_degps,roll_deg
536.67865,42.71410012016,1381.654084032,-2.49426,-6.24637,4.84897,-7.03891,-0.49887,-20.04326,35.07391,-15.25608
536.70508,42.71910051584,1381.515079992,-2.39923,-5.99727,4.65526,-7.03606,0.58025,-19.65081,35.68222,-15.82013
536.73132,42.7246513666,1381.378157736,-2.28514,-5.71984,4.46926,-7.04039,1.66042,-19.26913,36.18444,-16.36846
536.75665,42.73048001712,1381.245252744,-2.15625,-5.41852,4.29691,-7.05139,2.70896,-18.91529,36.58486,-16.8865
536.78308,42.73703403368,1381.106099352,-2.00234,-5.0863,4.12521,-7.06945,3.80596,-18.55392,36.90769,-17.41457
536.79608,42.74050138624,1381.037936928,-1.91903,-4.91659,4.04337,-7.0807,4.34902,-18.36314,37.0185,-17.67112
536.82257,42.74806371304,1380.89833548,-1.73623,-4.56453,3.88418,-7.10787,5.4476,-17.94914,37.12638,-18.18073
536.83569,42.75210209844,1380.828237576,-1.63901,-4.38611,3.80857,-7.12338,5.99022,-17.73161,37.1076,-18.42804
536.84998,42.75681440548,1380.75293064,-1.5286,-4.19182,3.72873,-7.14137,6.5777,-17.41735,37.00969,-18.6922
536.87592,42.7659097754,1380.61452096,-1.31712,-3.84357,3.59083,-7.17758,7.63419,-16.79648,36.69224,-19.15764
536.90216,42.77594657784,1380.472984032,-1.09052,-3.49638,3.46084,-7.21806,8.68535,-16.00786,36.14746,-19.60636
536.92761,42.7864103688,1380.33636048,-0.86222,-3.16546,3.34524,-7.26047,9.67781,-15.09602,35.39385,-20.01456
536.95447,42.79815512532,1380.19095564,-0.61441,-2.82077,3.23602,-7.3092,10.69408,-13.98957,34.38688,-20.4139
536.96814,42.8043387422,1380.115200648,-0.4865,-2.64424,3.18617,-7.33581,11.19774,-13.41531,33.8047,-20.60355
536.99481,42.81690660912,1379.969201448,-0.23589,-2.32022,3.09911,-7.38877,12.14829,-12.08234,32.48608,-20.94364
537.02069,42.82992204232,1379.826027744,0.00524,-2.03958,3.02892,-7.43988,13.02315,-10.2064,30.92943,-21.22626
537.04675,42.8429992088,1379.680921608,0.24277,-1.74584,2.97555,-7.49385,13.85411,-8.74467,29.20592,-21.46566
537.07275,42.85627700844,1379.535068712,0.47202,-1.4598,2.93865,-7.54787,14.62803,-7.12156,27.26215,-21.66122
537.08728,42.86374159088,1379.452321608,0.59584,-1.30391,2.92569,-7.57785,15.03547,-6.03767,26.10234,-21.74944
537.11292,42.8768753462,1379.307212424,0.80508,-1.02865,2.9172,-7.6311,15.709,-4.23216,24.00672,-21.86898
537.13849,42.88984447944,1379.161063872,1.00023,-0.77878,2.92729,-7.68271,16.31914,-2.26456,21.79373,-21.93835
537.15186,42.89649624036,1379.083672104,1.09607,-0.65541,2.94042,-7.70915,16.61268,-1.28543,20.58096,-21.95387
537.17847,42.91017016188,1378.930232736,1.27317,-0.45782,2.98148,-7.76015,17.14873,0.92587,18.2138,-21.93974
537.2041,42.92372576128,1378.781106288,1.42564,-0.30438,3.04011,-7.80745,17.60462,3.11674,16.01471,-21.86991
537.21857,42.93126236588,1378.695975648,1.50378,-0.21978,3.08276,-7.83403,17.83623,4.43214,14.81253,-21.80509
537.24457,42.94447843224,1378.543874352,1.63044,-0.06862,3.17531,-7.88093,18.20718,6.57062,12.67637,-21.64716
537.2702,42.95672734388,1378.392961776,1.73807,0.07822,3.28729,-7.92549,18.51501,8.68039,10.56349,-21.43773
537.29553,42.96814285624,1378.241902896,1.82725,0.2109,3.41715,-7.96697,18.76139,10.73559,8.47768,-21.17933
537.32202,42.97929085772,1378.0834008,1.90199,0.32696,3.57199,-8.00659,18.95623,12.80419,6.26133,-20.85503
537.34766,42.98903442708,1377.929214672,1.95529,0.40728,3.73641,-8.03974,19.08022,14.64605,4.03763,-20.4941
537.36023,42.99351523432,1377.853758384,1.97441,0.43188,3.82167,-8.05394,19.11735,15.44704,2.90985,-20.30036
537.3869,43.00243054884,1377.6928758,1.99869,0.45053,4.00843,-8.07952,19.14384,17.01319,0.52854,-19.86022
537.40076,43.00671586736,1377.60968064,2.00265,0.44011,4.10742,-8.09036,19.13062,17.73671,-0.6939,-19.6174
537.42719,43.014592005,1377.448795008,1.99399,0.37679,4.29667,-8.10586,19.05511,18.86302,-3.0008,-19.13156
537.45349,43.02185595428,1377.289104192,1.96393,0.2568,4.48157,-8.11437,18.91493,19.76052,-5.26079,-18.62404
537.48004,43.02856430404,1377.127773552,1.91183,0.07738,4.66021,-8.11586,18.70909,20.47999,-7.50378,-18.09324
537.49359,43.03176929016,1377.045471456,1.87672,-0.03549,4.74708,-8.11378,18.57899,20.77048,-8.64704,-17.81642
537.50806,43.034912543,1376.957664672,1.83267,-0.16889,4.83638,-8.1096,18.42086,21.09727,-9.87269,-17.51631
537.52234,43.03791689596,1376.8704492,1.78278,-0.31517,4.92005,-8.10337,18.24617,21.33213,-11.07954,-17.21718
537.54883,43.04272694736,1376.710310328,1.67328,-0.61585,5.06329,-8.08649,17.87153,21.75883,-13.36166,-16.65357
537.57477,43.04643094416,1376.553445008,1.54421,-0.94367,5.18639,-8.0633,17.43845,22.12277,-15.68594,-16.09284
537.58862,43.0479794206,1376.469359832,1.46617,-1.12634,5.24477,-8.04847,17.17901,22.30975,-16.97058,-15.78993
537.61462,43.05032528524,1376.313536928,1.30323,-1.48503,5.33954,-8.01645,16.64036,22.61189,-19.42088,-15.21655
537.64056,43.05230589464,1376.159052096,1.12002,-1.85753,5.41427,-7.98008,16.03846,22.79078,-21.8246,-14.63826
537.65601,43.05343767144,1376.066182584,1.00079,-2.08734,5.44824,-7.95642,15.64852,22.78793,-23.23425,-14.29219
537.67151,43.05439453728,1375.974206136,0.87474,-2.31071,5.47509,-7.9318,15.23596,22.85611,-24.6253,-13.94444
537.68561,43.0552845254,1375.89012096,0.75459,-2.51661,5.49289,-7.90833,14.84183,22.84118,-25.87148,-13.62707
537.71136,43.056905024,1375.73831532,0.52279,-2.88229,5.50944,-7.86371,14.07784,22.7569,-28.08147,-13.04669
537.73767,43.05881361124,1375.584129192,0.2716,-3.24513,5.50469,-7.81664,13.245,22.56522,-30.18891,-12.45666
537.7644,43.06092797608,1375.428156936,0.00279,-3.59817,5.47807,-7.76767,12.34418,22.28418,-32.23645,-11.85992
537.77808,43.06209061952,1375.348683384,-0.13942,-3.77146,5.45623,-7.74242,11.86288,22.11492,-33.24652,-11.55611
537.79279,43.06343331836,1375.263552744,-0.29525,-3.95129,5.42666,-7.71533,11.33155,21.89683,-34.30102,-11.23168
537.80634,43.06490977264,1375.184822904,-0.44104,-4.11135,5.3943,-7.69074,10.83117,21.67835,-35.18883,-10.93439
537.83234,43.06838741408,1375.03599516,-0.72552,-4.37717,5.317,-7.64293,9.84428,21.1283,-36.70781,-10.37023
537.85852,43.07211198864,1374.886570008,-1.01568,-4.59698,5.22416,-7.59692,8.8159,20.60178,-38.15382,-9.81145
537.8728,43.07423149792,1374.805310328,-1.17505,-4.69789,5.16784,-7.57294,8.2404,20.32497,-38.9137,-9.50999
537.8999,43.07839849432,1374.652017264,-1.47736,-4.84256,5.0525,-7.53038,7.12296,19.84386,-40.30311,-8.94353
537.92603,43.08252947964,1374.505274352,-1.76609,-4.90496,4.93386,-7.49382,6.01606,19.43022,-41.59592,-8.40359
537.94226,43.085199444,1374.414041616,-1.94425,-4.92274,4.85657,-7.47315,5.31106,19.19072,-42.36935,-8.06946
537.96881,43.08989631772,1374.26506452,-2.23023,-4.9068,4.72718,-7.44359,4.13704,18.79247,-43.5487,-7.52593
537.9823,43.09242223776,1374.190501296,-2.37228,-4.88316,4.66036,-7.43058,3.5324,18.58827,-44.10518,-7.25187
538.00848,43.09757696664,1374.044502096,-2.64225,-4.80194,4.52914,-7.40941,2.33665,18.20521,-45.13305,-6.72031
538.02197,43.10029323096,1373.969938872,-2.77651,-4.74417,4.46185,-7.40073,1.71554,18.016,-45.64606,-6.44941
538.0365,43.10337475052,1373.8891242,-2.91876,-4.67555,4.38892,-7.39292,1.03626,17.79859,-46.17376,-6.15693
538.05048,43.10643054788,1373.81173548,-3.05163,-4.60415,4.31933,-7.38713,0.37988,17.59379,-46.65032,-5.87761
538.06451,43.10965096732,1373.734045008,-3.18166,-4.52659,4.24977,-7.38296,-0.28495,17.37874,-47.09943,-5.5979
538.07831,43.11293826448,1373.658143712,-3.30584,-4.44086,4.18205,-7.38063,-0.94307,17.16972,-47.50888,-5.32393
538.09174,43.11625128384,1373.582986128,-3.42352,-4.35208,4.11659,-7.37997,-1.59012,16.96024,-47.88271,-5.05728
538.10547,43.11972892528,1373.507084832,-3.53911,-4.24998,4.05115,-7.3811,-2.25081,16.74619,-48.23023,-4.78765
538.11938,43.1233711888,1373.429842416,-3.65257,-4.14508,3.98554,-7.3839,-2.92647,16.52234,-48.55353,-4.5146
538.13391,43.12726038544,1373.34872904,-3.76606,-4.02619,3.91863,-7.38877,-3.63313,16.28661,-48.85749,-4.23185
538.15997,43.13443687924,1373.204515968,-3.95712,-3.79916,3.80276,-7.40246,-4.90654,15.85642,-49.31947,-3.72892
538.17401,43.13837752028,1373.1271242,-4.0529,-3.67022,3.74293,-7.41239,-5.59276,15.62215,-49.52378,-3.46148
538.18726,43.14221527252,1373.053307736,-4.13912,-3.54277,3.68799,-7.42352,-6.24381,15.39559,-49.68119,-3.2098
538.20154,43.14640799112,1372.972791768,-4.22717,-3.40173,3.63066,-7.43733,-6.94708,15.14856,-49.81635,-2.9403
538.21552,43.15059042084,1372.894954992,-4.30763,-3.2571,3.57761,-7.45309,-7.63061,14.89499,-49.90657,-2.68059
538.22913,43.15482429496,1372.818456288,-4.38145,-3.11501,3.52844,-7.4708,-8.29883,14.62862,-49.95278,-2.42895
538.2428,43.15928966888,1372.741661928,-4.45045,-2.96858,3.48148,-7.49021,-8.96615,14.33437,-49.93301,-2.17986
538.25677,43.16402769812,1372.662633384,-4.51607,-2.81428,3.43583,-7.51187,-9.64848,14.03378,-49.85889,-1.92753
538.27014,43.16875029404,1372.587177096,-4.57352,-2.65818,3.39503,-7.53405,-10.29399,13.68384,-49.71969,-1.69128
538.28351,43.17358606764,1372.511126448,-4.62632,-2.49929,3.35679,-7.55784,-10.93859,13.3481,-49.5342,-1.45795
538.31036,43.18360229232,1372.357982736,-4.71721,-2.17101,3.28906,-7.61,-12.21291,12.69106,-48.97572,-1.00324
538.32416,43.18914799864,1372.27880484,-4.75648,-2.01228,3.25849,-7.63823,-12.85763,12.11929,-48.57484,-0.77847
538.33801,43.19475543824,1372.199776296,-4.79087,-1.84943,3.23175,-7.66796,-13.49555,11.60477,-48.13149,-0.56071
538.35187,43.20065611092,1372.119110976,-4.82071,-1.70617,3.20832,-7.69847,-14.12486,10.94549,-47.58997,-0.35134
538.36523,43.20639216152,1372.041423552,-4.84531,-1.5632,3.18964,-7.72926,-14.72434,10.37662,-47.03104,-0.15711
538.37909,43.2125500562,1371.960758232,-4.86669,-1.43648,3.1739,-7.76154,-15.33222,9.6635,-46.38309,0.03354
538.39246,43.21852275104,1371.882476448,-4.88362,-1.3086,3.16288,-7.79387,-15.90944,9.06304,-45.74376,0.2087
538.40601,43.22476295676,1371.802256136,-4.89739,-1.19619,3.15536,-7.82707,-16.48407,8.33899,-45.03554,0.37648
538.42017,43.2312758178,1371.718914672,-4.9083,-1.07303,3.15226,-7.86295,-17.07493,7.67786,-44.28557,0.54197
538.43408,43.23781954548,1371.636463224,-4.91574,-0.95992,3.15361,-7.89837,-17.64095,6.90104,-43.53002,0.69256
538.44849,43.24461020628,1371.550143864,-4.92022,-0.8382,3.16029,-7.93598,-18.21749,6.21555,-42.80793,0.83757
538.46246,43.25134942268,1371.466799352,-4.92168,-0.72788,3.17158,-7.97253,-18.76584,5.36211,-42.05475,0.96625
538.47644,43.25800632804,1371.382412424,-4.92044,-0.61345,3.18852,-8.00994,-19.30369,4.62644,-41.29067,1.08359
538.49176,43.26541946608,1371.289247256,-4.91621,-0.49197,3.21352,-8.05073,-19.87695,3.60765,-40.41311,1.19608
538.50531,43.27188088272,1371.207390168,-4.91017,-0.3821,3.24174,-8.08742,-20.37249,2.83488,-39.62643,1.28342
538.5191,43.27853778808,1371.12315564,-4.902,-0.27552,3.27628,-8.12439,-20.86398,1.84994,-38.79648,1.35832
538.53271,43.28499920472,1371.039811128,-4.89212,-0.16924,3.31673,-8.16115,-21.33598,1.01022,-37.97653,1.41918
538.5462,43.29150692132,1370.957210328,-4.88071,-0.06963,3.36287,-8.19708,-21.79313,0.02314,-37.16847,1.46573
538.56042,43.298307871,1370.868659832,-4.8671,0.03563,3.4187,-8.2351,-22.26291,-0.87316,-36.3365,1.50066
538.57465,43.30520656504,1370.779956936,-4.85209,0.13282,3.48146,-8.27236,-22.72118,-1.90529,-35.51659,1.52024
538.58832,43.31175543716,1370.694231936,-4.83655,0.22148,3.54921,-8.30863,-23.15171,-2.7378,-34.73994,1.526
538.6026,43.31863355344,1370.604190968,-4.81948,0.30366,3.6257,-8.34461,-23.58776,-3.77908,-33.94944,1.51677
538.61658,43.32523386996,1370.51667984,-4.802,0.38248,3.70784,-8.37952,-24.00428,-4.6589,-33.19251,1.49384
538.63049,43.33185990868,1370.428275648,-4.78411,0.44744,3.79628,-8.41298,-24.40924,-5.67736,-32.46599,1.45621
538.64478,43.33844479188,1370.336896608,-4.76547,0.51059,3.89422,-8.44674,-24.81216,-6.5836,-31.72556,1.40336
538.65839,43.34452037552,1370.250723552,-4.74779,0.55249,3.99367,-8.47745,-25.18375,-7.60067,-30.99653,1.33868
538.67395,43.35123901416,1370.151008232,-4.72776,0.59376,4.11609,-8.51186,-25.59494,-8.61768,-30.1546,1.24757
538.68799,43.35658923176,1370.060223552,-4.71013,0.62751,4.2356,-8.54202,-25.9528,-9.92087,-29.38184,1.14694
538.70209,43.36171823844,1369.969588224,-4.69299,0.65375,4.36447,-8.57142,-26.29945,-11.05884,-28.58675,1.0281
538.71576,43.3662916456,1369.880885328,-4.67715,0.66993,4.49645,-8.59883,-26.62233,-12.03443,-27.79363,0.89804
538.7301,43.37075701952,1369.78772016,-4.66157,0.67549,4.64128,-8.62629,-26.94634,-12.93787,-26.95117,0.74756
538.74396,43.37430153868,1369.696786128,-4.64761,0.67629,4.78988,-8.65203,-27.24581,-14.15555,-26.1137,0.5849
538.75806,43.37758883584,1369.605108384,-4.63474,0.66539,4.94832,-8.67673,-27.53539,-15.22805,-25.25138,0.40307
538.77307,43.38037712232,1369.506584832,-4.62265,0.64425,5.12588,-8.70155,-27.82732,-16.44796,-24.31764,0.19022
538.78687,43.38257894264,1369.416543864,-4.61329,0.61063,5.29469,-8.72254,-28.08024,-17.41313,-23.46431,-0.01986
538.80115,43.38424059676,1369.321738872,-4.60541,0.56598,5.47675,-8.74272,-28.3277,-18.47647,-22.57393,-0.25413
538.81494,43.385506129,1369.230655488,-4.59982,0.50718,5.65733,-8.7603,-28.55174,-19.36746,-21.71653,-0.49389
538.82843,43.3860977396,1369.141358232,-4.59637,0.43867,5.83883,-8.77586,-28.75683,-20.2825,-20.86779,-0.74181
538.84302,43.3863035172,1369.04477016,-4.59509,0.34704,6.03911,-8.79061,-28.96207,-21.14377,-19.94246,-1.02345
538.85736,43.38577878432,1368.949370808,-4.59646,0.24206,6.23983,-8.8029,-29.14745,-22.0102,-19.01137,-1.31431
538.87128,43.38482706292,1368.8568,-4.60048,0.12122,6.43664,-8.81262,-29.31133,-22.74204,-18.09955,-1.60795
538.88586,43.38315511992,1368.759913224,-4.60767,-0.02131,6.64474,-8.82065,-29.46527,-23.52992,-17.12773,-1.92771
538.90063,43.3810819106,1368.661539024,-4.61828,-0.18793,6.85653,-8.82632,-29.60325,-24.21938,-16.13568,-2.26371
538.91479,43.37847367952,1368.568669512,-4.63164,-0.36359,7.05897,-8.82953,-29.71774,-24.89694,-15.17395,-2.59518
538.92957,43.37533042668,1368.469697904,-4.64921,-0.56947,7.2699,-8.83044,-29.81906,-25.50779,-14.15642,-2.95262
538.94421,43.37149781888,1368.372216768,-4.67034,-0.79176,7.47758,-8.82901,-29.90048,-26.14731,-13.12438,-3.31741
538.9588,43.36729995584,1368.275476296,-4.69524,-1.03576,7.68202,-8.82511,-29.96272,-26.68817,-12.08334,-3.6908
538.97339,43.3625104822,1368.17799516,-4.72403,-1.29794,7.88318,-8.81898,-30.00579,-27.2553,-11.02978,-4.07316
538.98816,43.35738147552,1368.079916616,-4.75726,-1.58524,8.08213,-8.81027,-30.02995,-27.73396,-9.95929,-4.4686
539.00183,43.35207755788,1367.989131936,-4.7917,-1.86587,8.26197,-8.80015,-30.03501,-28.2142,-8.95897,-4.84229
539.01593,43.34643925164,1367.895220008,-4.83104,-2.17145,8.44531,-8.78984,-30.02267,-28.68723,-7.93545,-5.23579
539.02972,43.34052314564,1367.804289024,-4.87336,-2.48643,8.62018,-8.77794,-29.99348,-29.18842,-6.93979,-5.62927
539.04407,43.33422120664,1367.709633384,-4.92129,-2.83141,8.79507,-8.7634,-29.94528,-29.61417,-5.9118,-6.04487
539.05939,43.3268337908,1367.608726296,-4.97703,-3.21055,8.97549,-8.74586,-29.87344,-30.19604,-4.81458,-6.49879
539.07471,43.31925088624,1367.507672904,-5.03764,-3.61176,9.14802,-8.72573,-29.78076,-30.65668,-3.72243,-6.96319
539.0899,43.31126157092,1367.407957584,-5.10222,-4.02421,9.30994,-8.70356,-29.66878,-31.11805,-2.64107,-7.43141
539.10614,43.30244400076,1367.301993864,-5.17627,-4.4881,9.4674,-8.67453,-29.52728,-31.41667,-1.48899,-7.93814
539.12091,43.29399683028,1367.205701448,-5.24808,-4.92104,9.59944,-8.6459,-29.37914,-31.68152,-0.4349,-8.40527
539.13763,43.28422239428,1367.097354192,-5.33454,-5.4291,9.73468,-8.61139,-29.18923,-31.89221,0.74676,-8.93933
539.15302,43.27488009124,1366.997788224,-5.41884,-5.90939,9.84595,-8.57761,-28.99436,-32.08228,1.82233,-9.43666
539.16827,43.26559437704,1366.89911532,-5.5066,-6.39725,9.94226,-8.54227,-28.78328,-32.18916,2.86253,-9.93256
539.18213,43.2569980178,1366.811156136,-5.58958,-6.84586,10.01758,-8.50889,-28.57716,-32.27053,3.79018,-10.38432
539.19617,43.24831934752,1366.721413872,-5.67746,-7.30929,10.08187,-8.47361,-28.353,-32.29518,4.71468,-10.84597
539.21161,43.23861693368,1366.623783384,-5.77808,-7.8238,10.13795,-8.43364,-28.08935,-32.3067,5.72834,-11.35585
539.22565,43.2298096524,1366.534486128,-5.87269,-8.29622,10.17551,-8.39631,-27.83477,-32.26873,6.65163,-11.82054
539.24011,43.22064226032,1366.443552096,-5.97311,-8.78298,10.20065,-8.35722,-27.55736,-32.2223,7.6136,-12.29998
539.25433,43.21168064584,1366.355297256,-6.07444,-9.26218,10.21177,-8.31822,-27.26974,-32.13613,8.56914,-12.77174
539.26794,43.20310486436,1366.270017264,-6.17371,-9.71895,10.21008,-8.28055,-26.98035,-32.04975,9.49071,-13.22438
539.2821,43.19425128312,1366.181911776,-6.27935,-10.19353,10.19504,-8.24099,-26.66377,-31.92245,10.4629,-13.69685
539.29724,43.18489354676,1366.089191616,-6.39395,-10.6948,10.16395,-8.19876,-26.30932,-31.75507,11.51938,-14.2006
539.31146,43.17622516536,1366.00123548,-6.50308,-11.16121,10.12088,-8.15921,-25.96009,-31.56722,12.53366,-14.67431
539.3266,43.16711950656,1365.908960328,-6.61994,-11.64891,10.06028,-8.11767,-25.57188,-31.34454,13.64165,-15.17655
539.34296,43.15738622608,1365.809543712,-6.74689,-12.16607,9.97752,-8.07359,-25.13041,-31.08071,14.89313,-15.71918
539.35785,43.1486561114,1365.7199508,-6.86161,-12.62345,9.88794,-8.03469,-24.71108,-30.8184,16.06581,-16.21055
539.37262,43.14008547436,1365.630802896,-6.97515,-13.06756,9.78476,-7.99702,-24.27421,-30.53498,17.2665,-16.6999
539.38623,43.13236366992,1365.54909516,-7.07767,-13.46281,9.6787,-7.96376,-23.8579,-30.25982,18.39546,-17.14698
539.40118,43.1240914104,1365.460690968,-7.18834,-13.88283,9.54912,-7.9286,-23.38169,-29.94014,19.65775,-17.63722
539.41492,43.11666798348,1365.379132584,-7.2876,-14.25619,9.41875,-7.89776,-22.92669,-29.63256,20.84036,-18.08709
539.42883,43.10931143428,1365.297278544,-7.38524,-14.61843,9.27578,-7.8682,-22.44813,-29.30918,22.06291,-18.542
539.44348,43.1018159852,1365.21066048,-7.48368,-14.98398,9.11466,-7.83915,-21.92801,-28.95811,23.36288,-19.01712
539.45801,43.09464463584,1365.125380488,-7.57691,-15.32475,8.94386,-7.8125,-21.39216,-28.59864,24.67028,-19.48774
539.47217,43.08798773048,1365.043377096,-7.6624,-15.63682,8.76845,-7.78885,-20.85408,-28.24098,25.9466,-19.94304
539.48785,43.0810324476,1364.951400648,-7.75093,-15.95648,8.56271,-7.76524,-20.23503,-27.82926,27.3644,-20.44695
539.5025,43.07504431944,1364.865974352,-7.82678,-16.2305,8.36155,-7.74582,-19.63824,-27.42832,28.67245,-20.91548
539.51709,43.06971982404,1364.781142416,-7.89495,-16.47415,8.1542,-7.72911,-19.02993,-27.007,29.9308,-21.37728
539.53174,43.06492520596,1364.696755488,-7.956,-16.6903,7.93817,-7.71504,-18.40112,-26.56794,31.16727,-21.83908
539.54608,43.0608662428,1364.614008384,-8.00786,-16.87335,7.72099,-7.70389,-17.7724,-26.12771,32.32119,-22.28686
539.56024,43.05758409008,1364.53245,-8.05137,-17.03074,7.50054,-7.69513,-17.13863,-25.60951,33.40118,-22.72476
539.57379,43.05493470348,1364.454165168,-8.08557,-17.15219,7.28465,-7.68949,-16.51874,-25.12584,34.40279,-23.14059
539.58801,43.05277918312,1364.372311128,-8.11313,-17.25255,7.05431,-7.68631,-15.85804,-24.59231,35.4071,-23.57077
539.60144,43.05126671776,1364.295068712,-8.1311,-17.31585,6.83464,-7.68623,-15.22571,-24.11136,36.31746,-23.97112
539.61646,43.0501400854,1364.2086,-8.14159,-17.35548,6.58488,-7.68934,-14.50378,-23.55771,37.30743,-24.41456
539.63019,43.04976968572,1364.129571456,-8.14207,-17.35382,6.35591,-7.69522,-13.83655,-23.07981,38.14055,-24.81381
539.64478,43.0500371966,1364.045336928,-8.1328,-17.321,6.11067,-7.70447,-13.1167,-22.52069,38.98424,-25.23249
539.65863,43.05085001812,1363.965710976,-8.11442,-17.25558,5.87747,-7.7165,-12.424,-22.02567,39.73407,-25.62488
539.67383,43.05250138336,1363.87716048,-8.08329,-17.14696,5.6222,-7.73289,-11.65753,-21.37994,40.51432,-26.0458
539.68878,43.05474950364,1363.790542416,-8.04133,-17.00141,5.37285,-7.75283,-10.89635,-20.79278,41.22001,-26.45148
539.70361,43.05776928992,1363.703924352,-7.98804,-16.81735,5.12608,-7.77625,-10.13054,-20.08306,41.88398,-26.84627
539.71887,43.06140126456,1363.614776448,-7.92135,-16.5961,4.87613,-7.80408,-9.3389,-19.43892,42.52336,-27.24105
539.73291,43.06549109436,1363.532474352,-7.8492,-16.36072,4.64907,-7.83271,-8.60554,-18.73792,43.0603,-27.59469
539.74762,43.07020854584,1363.44600564,-7.76249,-16.08445,4.41557,-7.86618,-7.83334,-18.09292,43.59053,-27.95459
539.76196,43.07549188572,1363.361173704,-7.66688,-15.79601,4.1903,-7.90065,-7.07542,-17.36584,44.05553,-28.2954
539.7757,43.08101701428,1363.27961532,-7.56534,-15.48959,3.97964,-7.93667,-6.34744,-16.74649,44.45547,-28.61182
539.78906,43.08709774236,1363.199099352,-7.45702,-15.17973,3.77812,-7.97384,-5.63545,-15.97334,44.79121,-28.90971
539.80371,43.09416105848,1363.111737576,-7.32808,-14.81954,3.56338,-8.0176,-4.85427,-15.23718,45.12138,-29.22343
539.81738,43.10122951904,1363.029136776,-7.19805,-14.46101,3.36877,-8.06133,-4.12307,-14.62063,45.37658,-29.50647
539.83057,43.1083751462,1362.949663224,-7.0643,-14.09638,3.18745,-8.10602,-3.41847,-14.09272,45.59046,-29.77021
539.84595,43.11740878284,1362.855306288,-6.89805,-13.66458,2.98308,-8.16015,-2.59795,-13.38154,45.76043,-30.06517
539.85919,43.12554728692,1362.773598552,-6.74594,-13.27306,2.81343,-8.20955,-1.88954,-12.84658,45.8685,-30.31058
539.87305,43.13470953456,1362.688022904,-6.57928,-12.86379,2.64254,-8.26227,-1.15299,-12.07082,45.90834,-30.55442
539.88654,43.14391293772,1362.604678392,-6.40991,-12.45669,2.48335,-8.31569,-0.43911,-11.4178,45.91281,-30.78008
539.91272,43.16285991024,1362.439034832,-6.06041,-11.62911,2.19385,-8.42471,0.94177,-10.32363,45.73537,-31.19054
539.92609,43.17313850136,1362.354498552,-5.87432,-11.1973,2.0574,-8.4815,1.63449,-9.68106,45.5126,-31.38344
539.93976,43.18395211424,1362.266838072,-5.67774,-10.74735,1.92499,-8.5414,2.34026,-9.10176,45.23837,-31.57076
539.95337,43.19538820436,1362.178287576,-5.47691,-10.30039,1.79979,-8.60101,3.03621,-8.17378,44.84769,-31.74334
539.96765,43.20754966052,1362.086161776,-5.26305,-9.82197,1.67814,-8.66476,3.7538,-7.34132,44.39391,-31.90814
539.9809,43.21927383928,1361.99939436,-5.06093,-9.38224,1.57248,-8.72409,4.41151,-6.43185,43.86744,-32.04682
539.99457,43.23152275092,1361.909353392,-4.85033,-8.92087,1.47233,-8.78636,5.07879,-5.62051,43.28777,-32.17521
540.00818,43.24410090672,1361.818270008,-4.63854,-8.46671,1.38056,-8.84819,5.732,-4.67055,42.6003,-32.28772
540.0343,43.26869132992,1361.643397104,-4.22963,-7.58961,1.22882,-8.96861,6.9516,-2.99754,41.16089,-32.46249
540.04785,43.28162959652,1361.55171936,-4.01772,-7.13791,1.16305,-9.03151,7.564,-2.20149,40.35472,-32.53177
540.06317,43.29646616148,1361.44694436,-3.77831,-6.63357,1.09889,-9.10237,8.24077,-1.16409,39.36365,-32.59178
540.07623,43.30923466156,1361.356903392,-3.57487,-6.20212,1.05295,-9.16329,8.80504,-0.41223,38.48521,-32.62965
540.09009,43.32290858308,1361.261059032,-3.36171,-5.76122,1.01289,-9.227,9.38578,0.54038,37.50982,-32.65443
540.10443,43.33719469296,1361.161045008,-3.1423,-5.30363,0.98121,-9.29342,9.97328,1.38731,36.464,-32.66488
540.11774,43.35055994808,1361.066541768,-2.94193,-4.89791,0.95999,-9.35395,10.50119,2.32241,35.44942,-32.65998
540.1319,43.36484605796,1360.966826448,-2.73227,-4.46844,0.94761,-9.41874,11.04538,3.18763,34.34515,-32.63987
540.14551,43.37872061264,1360.86979032,-2.53396,-4.07189,0.94411,-9.48003,11.55266,4.19207,33.23886,-32.60502
540.15918,43.39265175616,1360.771266768,-2.33922,-3.67888,0.94953,-9.5411,12.04423,5.05275,32.10691,-32.55583
540.17395,43.40765808764,1360.664854992,-2.13347,-3.2623,0.96555,-9.60627,12.55632,6.13762,30.84196,-32.48505
540.18732,43.42128056476,1360.56752016,-1.95181,-2.89265,0.98868,-9.66468,13.00287,6.96548,29.6797,-32.40726
540.20166,43.43562326348,1360.462595808,-1.76297,-2.5007,1.02329,-9.72638,13.46084,8.00291,28.40392,-32.30806
540.22778,43.46160268548,1360.269267264,-1.43316,-1.80164,1.11087,-9.83658,14.24605,9.756,26.02387,-32.08821
540.2417,43.47535891804,1360.165239024,-1.26574,-1.43996,1.17065,-9.89384,14.63673,10.61677,24.73269,-31.95023
540.26813,43.50090620708,1359.967146456,-0.96568,-0.7772,1.30772,-9.9988,15.32248,12.34197,22.24726,-31.65057
540.2818,43.51394221804,1359.862819512,-0.81916,-0.44671,1.39068,-10.05163,15.65055,13.25674,20.98234,-31.47613
